Query	Top Result	Relevance	Error
식용란 자가품질검사 항목 중 설파제에 해당하는 성분은 무엇인가요?	"Q: 식용란 자가품질검사 항목 중 설파제에 해당하는 성분은 무엇인가요?
A: 「식품의 기준 및 규격」에 따르면, Sulfonamides의 총합으로 잔류허용기준을 판정합니다. 해당 성분은 「식품의 기준 및 규격」 고시 제8.8.2.2.1에 따른 ""축산물 중 항균제 동시 다성분 분석법""으로 검사하는 15종의 Sulfonamides(설파구아니딘, 설파독신, 설파디메톡신, 설파디아진, 설파메라진, 설파메타진, 설파메톡사졸, 설파메톡시피리다진, 설파모노메톡신, 설파퀴녹살린, 설파클로르피리다진, 설파클로진, 설파티아졸, 설파페나졸, 설피속사졸)에 해당합니다."	true	
"「축산물의 자가품질검사 규정」에 따른 아질산이온, 타르색소, 보존료 검사항목이 있을 때, 제품 제조·가공 시 이를 사용하지 않았다면 검사를 생략해도 되나요?
"	"Q: 「축산물의 자가품질검사 규정」에 따른 아질산이온, 타르색소, 보존료 검사항목이 있을 때, 제품 제조·가공 시 이를 사용하지 않았다면 검사를 생략해도 되나요?

A: 축산물가공품 제조·가공 과정에서 특정 식품첨가물을 사용하지 않은 경우, 해당 항목의 검사를 생략할 수 있습니다. 그러나 이 경우, 품목제조보고서나 원료수불대장 등을 통해 해당 첨가물을 사용하지 않았음을 증명해야 합니다. 다만, 공무원이 수거·검사한 결과, 아질산이온, 타르색소, 보존료 등이 검출되거나 사용기준을 초과한 경우는 기준·규격 위반에 해당합니다. 따라서, 영업자는 자가품질검사 항목 외에도 「식품의 기준 및 규격」에 따른 일반 및 개별 기준규격을 준수하여 제품을 관리해야 합니다."	true	
"「축산물의 자가품질검사 규정」에 따른 아질산이온, 타르색소, 보존료 검사항목이 있을 때, 제품 제조·가공 시 이를 사용하지 않았다면 검사를 생략해도 되나요?
"	"Q: 「축산물의 자가품질검사 규정」에 따른 아질산이온, 타르색소, 보존료 검사항목이 있을 때, 제품 제조·가공 시 이를 사용하지 않았다면 검사를 생략해도 되나요?

A: 축산물가공품 제조·가공 과정에서 특정 식품첨가물을 사용하지 않은 경우, 해당 항목의 검사를 생략할 수 있습니다. 그러나 이 경우, 품목제조보고서나 원료수불대장 등을 통해 해당 첨가물을 사용하지 않았음을 증명해야 합니다. 다만, 공무원이 수거·검사한 결과, 아질산이온, 타르색소, 보존료 등이 검출되거나 사용기준을 초과한 경우는 기준·규격 위반에 해당합니다. 따라서, 영업자는 자가품질검사 항목 외에도 「식품의 기준 및 규격」에 따른 일반 및 개별 기준규격을 준수하여 제품을 관리해야 합니다."	true	
"「축산물의 자가품질검사 규정」에 따른 아질산이온, 타르색소, 보존료 검사항목이 있을 때, 제품 제조·가공 시 이를 사용하지 않았다면 검사를 생략해도 되나요?
"	"Q: 「축산물의 자가품질검사 규정」에 따른 아질산이온, 타르색소, 보존료 검사항목이 있을 때, 제품 제조·가공 시 이를 사용하지 않았다면 검사를 생략해도 되나요?

A: 축산물가공품 제조·가공 과정에서 특정 식품첨가물을 사용하지 않은 경우, 해당 항목의 검사를 생략할 수 있습니다. 그러나 이 경우, 품목제조보고서나 원료수불대장 등을 통해 해당 첨가물을 사용하지 않았음을 증명해야 합니다. 다만, 공무원이 수거·검사한 결과, 아질산이온, 타르색소, 보존료 등이 검출되거나 사용기준을 초과한 경우는 기준·규격 위반에 해당합니다. 따라서, 영업자는 자가품질검사 항목 외에도 「식품의 기준 및 규격」에 따른 일반 및 개별 기준규격을 준수하여 제품을 관리해야 합니다."	true	
"「축산물의 자가품질검사 규정」에 따른 아질산이온, 타르색소, 보존료 검사항목이 있을 때, 제품 제조·가공 시 이를 사용하지 않았다면 검사를 생략해도 되나요?
"	"Q: 「축산물의 자가품질검사 규정」에 따른 아질산이온, 타르색소, 보존료 검사항목이 있을 때, 제품 제조·가공 시 이를 사용하지 않았다면 검사를 생략해도 되나요?

A: 축산물가공품 제조·가공 과정에서 특정 식품첨가물을 사용하지 않은 경우, 해당 항목의 검사를 생략할 수 있습니다. 그러나 이 경우, 품목제조보고서나 원료수불대장 등을 통해 해당 첨가물을 사용하지 않았음을 증명해야 합니다. 다만, 공무원이 수거·검사한 결과, 아질산이온, 타르색소, 보존료 등이 검출되거나 사용기준을 초과한 경우는 기준·규격 위반에 해당합니다. 따라서, 영업자는 자가품질검사 항목 외에도 「식품의 기준 및 규격」에 따른 일반 및 개별 기준규격을 준수하여 제품을 관리해야 합니다."	true	
"「축산물의 자가품질검사 규정」에 따른 아질산이온, 타르색소, 보존료 검사항목이 있을 때, 제품 제조·가공 시 이를 사용하지 않았다면 검사를 생략해도 되나요?
"	"Q: 「축산물의 자가품질검사 규정」에 따른 아질산이온, 타르색소, 보존료 검사항목이 있을 때, 제품 제조·가공 시 이를 사용하지 않았다면 검사를 생략해도 되나요?

A: 축산물가공품 제조·가공 과정에서 특정 식품첨가물을 사용하지 않은 경우, 해당 항목의 검사를 생략할 수 있습니다. 그러나 이 경우, 품목제조보고서나 원료수불대장 등을 통해 해당 첨가물을 사용하지 않았음을 증명해야 합니다. 다만, 공무원이 수거·검사한 결과, 아질산이온, 타르색소, 보존료 등이 검출되거나 사용기준을 초과한 경우는 기준·규격 위반에 해당합니다. 따라서, 영업자는 자가품질검사 항목 외에도 「식품의 기준 및 규격」에 따른 일반 및 개별 기준규격을 준수하여 제품을 관리해야 합니다."	true	
축산물가공품 제조·가공 시 아질산이온, 타르색소, 보존료를 직접 사용하지 않았지만, 원료로 사용된 간장 등에 포함된 경우에도 검사를 해야 하나요?	"Q: 축산물가공품 제조·가공 시 아질산이온, 타르색소, 보존료를 직접 사용하지 않았지만, 원료로 사용된 간장 등에 포함된 경우에도 검사를 해야 하나요?
A: 축산물가공품 제조·가공 과정에서 특정 식품첨가물을 직접 사용하지 않은 경우, 해당 항목의 검사를 생략할 수 있습니다. 그러나, 원료로 사용된 간장 등에 해당 첨가물이 포함되어 있다면, 이를 고려해야 하며, 품목제조보고서나 원료수불대장을 통해 첨가물 사용 여부를 증명할 수 있어야 합니다. 공무원이 수거·검사한 결과, 아질산이온, 타르색소, 보존료 등이 검출되거나 사용기준을 초과한 경우, 원료 배합비 등을 고려하여 기준·규격 위반 여부가 판정됩니다."	true	
축산물가공품 제조·가공 시 아질산이온, 타르색소, 보존료를 직접 사용하지 않았지만, 원료로 사용된 간장 등에 포함된 경우에도 검사를 해야 하나요?	"Q: 축산물가공품 제조·가공 시 아질산이온, 타르색소, 보존료를 직접 사용하지 않았지만, 원료로 사용된 간장 등에 포함된 경우에도 검사를 해야 하나요?
A: 축산물가공품 제조·가공 과정에서 특정 식품첨가물을 직접 사용하지 않은 경우, 해당 항목의 검사를 생략할 수 있습니다. 그러나, 원료로 사용된 간장 등에 해당 첨가물이 포함되어 있다면, 이를 고려해야 하며, 품목제조보고서나 원료수불대장을 통해 첨가물 사용 여부를 증명할 수 있어야 합니다. 공무원이 수거·검사한 결과, 아질산이온, 타르색소, 보존료 등이 검출되거나 사용기준을 초과한 경우, 원료 배합비 등을 고려하여 기준·규격 위반 여부가 판정됩니다."	true	
축산물가공품 제조·가공 시 아질산이온, 타르색소, 보존료를 직접 사용하지 않았지만, 원료로 사용된 간장 등에 포함된 경우에도 검사를 해야 하나요?	"Q: 축산물가공품 제조·가공 시 아질산이온, 타르색소, 보존료를 직접 사용하지 않았지만, 원료로 사용된 간장 등에 포함된 경우에도 검사를 해야 하나요?
A: 축산물가공품 제조·가공 과정에서 특정 식품첨가물을 직접 사용하지 않은 경우, 해당 항목의 검사를 생략할 수 있습니다. 그러나, 원료로 사용된 간장 등에 해당 첨가물이 포함되어 있다면, 이를 고려해야 하며, 품목제조보고서나 원료수불대장을 통해 첨가물 사용 여부를 증명할 수 있어야 합니다. 공무원이 수거·검사한 결과, 아질산이온, 타르색소, 보존료 등이 검출되거나 사용기준을 초과한 경우, 원료 배합비 등을 고려하여 기준·규격 위반 여부가 판정됩니다."	true	
축산물가공품 제조·가공 시 아질산이온, 타르색소, 보존료를 직접 사용하지 않았지만, 원료로 사용된 간장 등에 포함된 경우에도 검사를 해야 하나요?	"Q: 축산물가공품 제조·가공 시 아질산이온, 타르색소, 보존료를 직접 사용하지 않았지만, 원료로 사용된 간장 등에 포함된 경우에도 검사를 해야 하나요?
A: 축산물가공품 제조·가공 과정에서 특정 식품첨가물을 직접 사용하지 않은 경우, 해당 항목의 검사를 생략할 수 있습니다. 그러나, 원료로 사용된 간장 등에 해당 첨가물이 포함되어 있다면, 이를 고려해야 하며, 품목제조보고서나 원료수불대장을 통해 첨가물 사용 여부를 증명할 수 있어야 합니다. 공무원이 수거·검사한 결과, 아질산이온, 타르색소, 보존료 등이 검출되거나 사용기준을 초과한 경우, 원료 배합비 등을 고려하여 기준·규격 위반 여부가 판정됩니다."	true	
축산물가공품 제조·가공 시 아질산이온, 타르색소, 보존료를 직접 사용하지 않았지만, 원료로 사용된 간장 등에 포함된 경우에도 검사를 해야 하나요?	"Q: 축산물가공품 제조·가공 시 아질산이온, 타르색소, 보존료를 직접 사용하지 않았지만, 원료로 사용된 간장 등에 포함된 경우에도 검사를 해야 하나요?
A: 축산물가공품 제조·가공 과정에서 특정 식품첨가물을 직접 사용하지 않은 경우, 해당 항목의 검사를 생략할 수 있습니다. 그러나, 원료로 사용된 간장 등에 해당 첨가물이 포함되어 있다면, 이를 고려해야 하며, 품목제조보고서나 원료수불대장을 통해 첨가물 사용 여부를 증명할 수 있어야 합니다. 공무원이 수거·검사한 결과, 아질산이온, 타르색소, 보존료 등이 검출되거나 사용기준을 초과한 경우, 원료 배합비 등을 고려하여 기준·규격 위반 여부가 판정됩니다."	true	
1년 동안 검사해야 하는 최소 품목 수를 정하는 시행규칙은 축산물가공업과 식육즉석판매가공업 모두에 해당되나요?	"Q: 1년 동안 검사해야 하는 최소 품목 수를 정하는 시행규칙은 축산물가공업과 식육즉석판매가공업 모두에 해당되나요?
A: 식육즉석판매가공업에는 해당되지 않습니다."	true	
" ""생산중량 상위 3개 품목""은 전년도 생산 중량을 기준으로 하나요, 아니면 당해 연도 생산 중량을 기준으로 하나요?"	"Q:  ""생산중량 상위 3개 품목""은 전년도 생산 중량을 기준으로 하나요, 아니면 당해 연도 생산 중량을 기준으로 하나요?
A: ""생산중량 상위 3개 품목""은 전년도에 생산된 생산 중량을 기준으로 합니다.
"	true	
" ""생산중량 상위 3개 품목""은 전년도 생산 중량을 기준으로 하나요, 아니면 당해 연도 생산 중량을 기준으로 하나요?"	"Q:  ""생산중량 상위 3개 품목""은 전년도 생산 중량을 기준으로 하나요, 아니면 당해 연도 생산 중량을 기준으로 하나요?
A: ""생산중량 상위 3개 품목""은 전년도에 생산된 생산 중량을 기준으로 합니다.
"	true	
전년도에 생산된 동일 유형의 품목이 없는 경우, 유형별 검사 품목 수는 어떻게 산정해야 하나요?	"Q: 전년도에 생산된 동일 유형의 품목이 없는 경우, 유형별 검사 품목 수는 어떻게 산정해야 하나요?
A: 이 경우, 동일 유형의 품목 수에 따른 검사 품목 수를 산정할 수 없으므로, 동일한 유형의 품목들 중에서 매월 1회 이상 1개 품목을 선정하여 검사할 수 있습니다."	true	
전년도에 생산된 동일 유형의 품목이 없는 경우, 유형별 검사 품목 수는 어떻게 산정해야 하나요?	"Q: 전년도에 생산된 동일 유형의 품목이 없는 경우, 유형별 검사 품목 수는 어떻게 산정해야 하나요?
A: 이 경우, 동일 유형의 품목 수에 따른 검사 품목 수를 산정할 수 없으므로, 동일한 유형의 품목들 중에서 매월 1회 이상 1개 품목을 선정하여 검사할 수 있습니다."	true	
당해연도에 생산된 품목 수가 1년 동안 검사해야 하는 최소 품목 수보다 적을 경우, 유형별 최소 검사 품목 수를 충족하기 위해 별도로 생산하여 검사를 실시해야 하나요?	"Q: 당해연도에 생산된 품목 수가 1년 동안 검사해야 하는 최소 품목 수보다 적을 경우, 유형별 최소 검사 품목 수를 충족하기 위해 별도로 생산하여 검사를 실시해야 하나요?
A: 유형별 최소 검사 품목 수를 충족하기 위해 별도로 생산할 필요는 없습니다."	true	
당해연도에 생산된 품목 수가 1년 동안 검사해야 하는 최소 품목 수보다 적을 경우, 유형별 최소 검사 품목 수를 충족하기 위해 별도로 생산하여 검사를 실시해야 하나요?	"Q: 당해연도에 생산된 품목 수가 1년 동안 검사해야 하는 최소 품목 수보다 적을 경우, 유형별 최소 검사 품목 수를 충족하기 위해 별도로 생산하여 검사를 실시해야 하나요?
A: 유형별 최소 검사 품목 수를 충족하기 위해 별도로 생산할 필요는 없습니다."	true	
당해연도에 생산된 품목 수가 1년 동안 검사해야 하는 최소 품목 수보다 적을 경우, 유형별 최소 검사 품목 수를 충족하기 위해 별도로 생산하여 검사를 실시해야 하나요?	"Q: 당해연도에 생산된 품목 수가 1년 동안 검사해야 하는 최소 품목 수보다 적을 경우, 유형별 최소 검사 품목 수를 충족하기 위해 별도로 생산하여 검사를 실시해야 하나요?
A: 유형별 최소 검사 품목 수를 충족하기 위해 별도로 생산할 필요는 없습니다."	true	
지난해 동일 유형의 품목이 12개를 초과하여 생산된 경우, 생산중량 상위 3개 품목을 검사에 포함시켜야 합니다. 만약 당해연도에 이 3개 품목 중 일부 또는 전부가 생산되지 않았다면, 해당 품목들을 별도로 생산하여 검사를 실시해야 하나요?	"Q: 지난해 동일 유형의 품목이 12개를 초과하여 생산된 경우, 생산중량 상위 3개 품목을 검사에 포함시켜야 합니다. 만약 당해연도에 이 3개 품목 중 일부 또는 전부가 생산되지 않았다면, 해당 품목들을 별도로 생산하여 검사를 실시해야 하나요?
A: 생산중량 상위 3개 품목을 충족시키기 위해 별도로 생산할 필요는 없습니다. 생산되지 않은 해당 품목들을 제외하고, 다른 상위 품목들을 포함하여 검사를 실시하면 됩니다."	true	
지난해 동일 유형의 품목이 12개를 초과하여 생산된 경우, 생산중량 상위 3개 품목을 검사에 포함시켜야 합니다. 만약 당해연도에 이 3개 품목 중 일부 또는 전부가 생산되지 않았다면, 해당 품목들을 별도로 생산하여 검사를 실시해야 하나요?	"Q: 지난해 동일 유형의 품목이 12개를 초과하여 생산된 경우, 생산중량 상위 3개 품목을 검사에 포함시켜야 합니다. 만약 당해연도에 이 3개 품목 중 일부 또는 전부가 생산되지 않았다면, 해당 품목들을 별도로 생산하여 검사를 실시해야 하나요?
A: 생산중량 상위 3개 품목을 충족시키기 위해 별도로 생산할 필요는 없습니다. 생산되지 않은 해당 품목들을 제외하고, 다른 상위 품목들을 포함하여 검사를 실시하면 됩니다."	true	
지난해 동일 유형의 품목이 12개를 초과하여 생산된 경우, 생산중량 상위 3개 품목을 검사에 포함시켜야 합니다. 만약 당해연도에 이 3개 품목 중 일부 또는 전부가 생산되지 않았다면, 해당 품목들을 별도로 생산하여 검사를 실시해야 하나요?	"Q: 지난해 동일 유형의 품목이 12개를 초과하여 생산된 경우, 생산중량 상위 3개 품목을 검사에 포함시켜야 합니다. 만약 당해연도에 이 3개 품목 중 일부 또는 전부가 생산되지 않았다면, 해당 품목들을 별도로 생산하여 검사를 실시해야 하나요?
A: 생산중량 상위 3개 품목을 충족시키기 위해 별도로 생산할 필요는 없습니다. 생산되지 않은 해당 품목들을 제외하고, 다른 상위 품목들을 포함하여 검사를 실시하면 됩니다."	true	
동일한 유형의 살균제품과 비살균제품을 생산하는 경우, 살균제품과 비살균제품을 각각 검사해야 하나요? 예를 들어, 1년에 소시지 유형에서 살균제품 5품목과 비살균제품 50품목을 생산한 경우 어떻게 해야 하나요?	"Q: 동일한 유형의 살균제품과 비살균제품을 생산하는 경우, 살균제품과 비살균제품을 각각 검사해야 하나요? 예를 들어, 1년에 소시지 유형에서 살균제품 5품목과 비살균제품 50품목을 생산한 경우 어떻게 해야 하나요?
A: 살균제품과 비살균제품은 축산물의 가공기준 및 성분규격에 따른 검사항목이 서로 다르기 때문에 각각 검사해야 합니다.

살균제품 5품목은 12개 이하에 해당하므로, 최소 3개 품목(50%)을 1년 동안 검사해야 합니다.

비살균제품 50품목은 12개를 초과하므로, 전년도 생산 중량 상위 3개 품목을 포함하여 최소 6개 품목을 1년 동안 검사해야 합니다."	true	
동일한 유형의 살균제품과 비살균제품을 생산하는 경우, 살균제품과 비살균제품을 각각 검사해야 하나요? 예를 들어, 1년에 소시지 유형에서 살균제품 5품목과 비살균제품 50품목을 생산한 경우 어떻게 해야 하나요?	"Q: 동일한 유형의 살균제품과 비살균제품을 생산하는 경우, 살균제품과 비살균제품을 각각 검사해야 하나요? 예를 들어, 1년에 소시지 유형에서 살균제품 5품목과 비살균제품 50품목을 생산한 경우 어떻게 해야 하나요?
A: 살균제품과 비살균제품은 축산물의 가공기준 및 성분규격에 따른 검사항목이 서로 다르기 때문에 각각 검사해야 합니다.

살균제품 5품목은 12개 이하에 해당하므로, 최소 3개 품목(50%)을 1년 동안 검사해야 합니다.

비살균제품 50품목은 12개를 초과하므로, 전년도 생산 중량 상위 3개 품목을 포함하여 최소 6개 품목을 1년 동안 검사해야 합니다."	true	
자가품질검사 의무 대상 영업자가 직접 검사를 실시할 수 있나요?	"Q: 자가품질검사 의무 대상 영업자가 직접 검사를 실시할 수 있나요?
A: 영업자가 자가품질검사에 필요한 기계, 기구, 시약 등을 갖춘 검사실을 보유하고, 자격을 갖춘 검사자가 있는 경우에는 직접 검사를 실시할 수 있습니다."	true	
자가품질검사 의무 대상 영업자가 직접 검사를 실시할 수 있나요?	"Q: 자가품질검사 의무 대상 영업자가 직접 검사를 실시할 수 있나요?
A: 영업자가 자가품질검사에 필요한 기계, 기구, 시약 등을 갖춘 검사실을 보유하고, 자격을 갖춘 검사자가 있는 경우에는 직접 검사를 실시할 수 있습니다."	true	
자가품질검사 의무 대상 영업자가 직접 검사를 실시할 수 있나요?	"Q: 자가품질검사 의무 대상 영업자가 직접 검사를 실시할 수 있나요?
A: 영업자가 자가품질검사에 필요한 기계, 기구, 시약 등을 갖춘 검사실을 보유하고, 자격을 갖춘 검사자가 있는 경우에는 직접 검사를 실시할 수 있습니다."	true	
축산물가공업 영업자는 반드시 검사실을 갖추어야 하나요?	"Q: 축산물가공업 영업자는 반드시 검사실을 갖추어야 하나요?
A: 아니요, 검사실을 갖추지 않아도 됩니다. 지정된 시험·검사기관에 위탁하거나, 같은 법인·계열사의 검사실을 이용할 경우, 기업집단 내 식품·축산물 관련 연구·검사기관 또는 계열 회사의 축산물가공업 검사실을 사용하는 경우에는 검사실을 갖출 필요가 없습니다."	true	
축산물가공업 영업자는 반드시 검사실을 갖추어야 하나요?	"Q: 축산물가공업 영업자는 반드시 검사실을 갖추어야 하나요?
A: 아니요, 검사실을 갖추지 않아도 됩니다. 지정된 시험·검사기관에 위탁하거나, 같은 법인·계열사의 검사실을 이용할 경우, 기업집단 내 식품·축산물 관련 연구·검사기관 또는 계열 회사의 축산물가공업 검사실을 사용하는 경우에는 검사실을 갖출 필요가 없습니다."	true	
축산물가공업 영업자는 반드시 검사실을 갖추어야 하나요?	"Q: 축산물가공업 영업자는 반드시 검사실을 갖추어야 하나요?
A: 아니요, 검사실을 갖추지 않아도 됩니다. 지정된 시험·검사기관에 위탁하거나, 같은 법인·계열사의 검사실을 이용할 경우, 기업집단 내 식품·축산물 관련 연구·검사기관 또는 계열 회사의 축산물가공업 검사실을 사용하는 경우에는 검사실을 갖출 필요가 없습니다."	true	
자가품질검사 부적합 판정을 받았을 경우 조치사항은 어떻게 되나요??	"Q: 자가품질검사 외 추가 검사에서 부적합이 발견된 경우 어떤 조치를 취해야 하나요?
A: 자가품질검사에서 정한 항목이 아닌 경우라도 부적합 판정을 받은 경우 부적합식품긴급 통보시스템으로 우선 통보한 후 부적합 항목이 회수대상인 경우 유통 제품에 대하여 회수･폐기 등 조치하여야 함"	false	
자가품질검사 부적합 판정이 되면 행정처분 대상이 되나요?	"Q: 자가품질검사 부적합 판정이 되면 행정처분 대상이 되나요?
A: 자가품질검사 부적합 결과로 행정처분 대상이 되지 않습니다.
 다만, 회수 절차를 진행하면서 허가·신고관청에서 유통 중인 회수대상 제품을 수거하여 위반사항을 확인하기 위한 검사를 실시하고, 그 결과가 부적합인 경우에는 행정처분 대상이 됩니다."	true	
자가품질검사 부적합 판정을 받았을 경우 조치사항은 어떻게 되나요??	"Q: 자가품질검사 외 추가 검사에서 부적합이 발견된 경우 어떤 조치를 취해야 하나요?
A: 자가품질검사에서 정한 항목이 아닌 경우라도 부적합 판정을 받은 경우 부적합식품긴급 통보시스템으로 우선 통보한 후 부적합 항목이 회수대상인 경우 유통 제품에 대하여 회수･폐기 등 조치하여야 함"	false	
자가품질검사 부적합 판정을 받았을 경우 조치사항은 어떻게 되나요??	"Q: 자가품질검사 외 추가 검사에서 부적합이 발견된 경우 어떤 조치를 취해야 하나요?
A: 자가품질검사에서 정한 항목이 아닌 경우라도 부적합 판정을 받은 경우 부적합식품긴급 통보시스템으로 우선 통보한 후 부적합 항목이 회수대상인 경우 유통 제품에 대하여 회수･폐기 등 조치하여야 함"	false	
자가품질검사 부적합 판정이 되면 행정처분 대상이 되나요?	"Q: 자가품질검사 부적합 판정이 되면 행정처분 대상이 되나요?
A: 자가품질검사 부적합 결과로 행정처분 대상이 되지 않습니다.
 다만, 회수 절차를 진행하면서 허가·신고관청에서 유통 중인 회수대상 제품을 수거하여 위반사항을 확인하기 위한 검사를 실시하고, 그 결과가 부적합인 경우에는 행정처분 대상이 됩니다."	true	
자가품질검사 부적합 판정이 되면 행정처분 대상이 되나요?	"Q: 자가품질검사 부적합 판정이 되면 행정처분 대상이 되나요?
A: 자가품질검사 부적합 결과로 행정처분 대상이 되지 않습니다.
 다만, 회수 절차를 진행하면서 허가·신고관청에서 유통 중인 회수대상 제품을 수거하여 위반사항을 확인하기 위한 검사를 실시하고, 그 결과가 부적합인 경우에는 행정처분 대상이 됩니다."	true	
자가품질검사 부적합 판정이 되면 행정처분 대상이 되나요?	"Q: 자가품질검사 부적합 판정이 되면 행정처분 대상이 되나요?
A: 자가품질검사 부적합 결과로 행정처분 대상이 되지 않습니다.
 다만, 회수 절차를 진행하면서 허가·신고관청에서 유통 중인 회수대상 제품을 수거하여 위반사항을 확인하기 위한 검사를 실시하고, 그 결과가 부적합인 경우에는 행정처분 대상이 됩니다."	true	
영업장소가 서로 다른 다수의 영업장에서 생산한 제품의 자가품질검사 대상 품목은 어떻게 되나요?	"Q: 영업장소가 서로 다른 다수의 영업장에서 생산한 제품의 자가품질검사 대상 품목은 어떻게 되나요?
A: 자가품질검사는 영업허가(신고)한 영업소별로 실시하여야 합니다."	true	
영업장소가 서로 다른 다수의 영업장에서 생산한 제품의 자가품질검사 대상 품목은 어떻게 되나요?	"Q: 영업장소가 서로 다른 다수의 영업장에서 생산한 제품의 자가품질검사 대상 품목은 어떻게 되나요?
A: 자가품질검사는 영업허가(신고)한 영업소별로 실시하여야 합니다."	true	
영업장소가 서로 다른 다수의 영업장에서 생산한 제품의 자가품질검사 대상 품목은 어떻게 되나요?	"Q: 영업장소가 서로 다른 다수의 영업장에서 생산한 제품의 자가품질검사 대상 품목은 어떻게 되나요?
A: 자가품질검사는 영업허가(신고)한 영업소별로 실시하여야 합니다."	true	
영업장소가 서로 다른 다수의 영업장에서 생산한 제품의 자가품질검사 대상 품목은 어떻게 되나요?	"Q: 영업장소가 서로 다른 다수의 영업장에서 생산한 제품의 자가품질검사 대상 품목은 어떻게 되나요?
A: 자가품질검사는 영업허가(신고)한 영업소별로 실시하여야 합니다."	true	
Accuracy	94.57%
